año,valor_(GWh),dia_semana_sin,dia_semana_cos,dia_sin,dia_cos,mes_sin,mes_cos,fecha
0.1428571428571388,0.7125877037870678,0.0,1.0,0.7247927872291199,0.6889669190756866,0.8660254037844386,0.5000000000000001,2013-03-04
0.1428571428571388,0.7070371867028977,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624,0.8660254037844386,0.5000000000000001,2013-03-05
0.1428571428571388,0.6683999301802628,0.9749279121818236,-0.22252093395631434,0.9377521321470804,0.3473052528448203,0.8660254037844386,0.5000000000000001,2013-03-06
0.1428571428571388,0.6610078371643058,0.43388373911755823,-0.900968867902419,0.9884683243281114,0.1514277775045767,0.8660254037844386,0.5000000000000001,2013-03-07
0.1428571428571388,0.609043993124462,-0.433883739117558,-0.9009688679024191,0.9987165071710528,-0.05064916883871264,0.8660254037844386,0.5000000000000001,2013-03-08
0.1428571428571388,0.41020621361684584,-0.9749279121818236,-0.2225209339563146,0.9680771188662043,-0.25065253225872064,0.8660254037844386,0.5000000000000001,2013-03-09
0.1428571428571388,0.3041259441532125,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344,0.8660254037844386,0.5000000000000001,2013-03-10
0.1428571428571388,0.5982801429175348,0.0,1.0,0.7907757369376985,-0.6121059825476629,0.8660254037844386,0.5000000000000001,2013-03-11
0.1428571428571388,0.6632455547968605,0.7818314824680298,0.6234898018587336,0.6513724827222223,-0.7587581226927909,0.8660254037844386,0.5000000000000001,2013-03-12
0.1428571428571388,0.7179383859364228,0.9749279121818236,-0.22252093395631434,0.48530196253108104,-0.8743466161445821,0.8660254037844386,0.5000000000000001,2013-03-13
0.1428571428571388,0.7301008608919761,0.43388373911755823,-0.900968867902419,0.29936312297335804,-0.9541392564000488,0.8660254037844386,0.5000000000000001,2013-03-14
0.1428571428571388,0.6812810892406513,-0.433883739117558,-0.9009688679024191,0.10116832198743228,-0.9948693233918952,0.8660254037844386,0.5000000000000001,2013-03-15
0.1428571428571388,0.5094141642054846,-0.9749279121818236,-0.2225209339563146,-0.10116832198743204,-0.9948693233918952,0.8660254037844386,0.5000000000000001,2013-03-16
0.1428571428571388,0.3762135429858424,-0.7818314824680299,0.6234898018587334,-0.2993631229733574,-0.954139256400049,0.8660254037844386,0.5000000000000001,2013-03-17
0.1428571428571388,0.5533521132350891,0.0,1.0,-0.4853019625310812,-0.874346616144582,0.8660254037844386,0.5000000000000001,2013-03-18
0.1428571428571388,0.6025826086166932,0.7818314824680298,0.6234898018587336,-0.651372482722222,-0.7587581226927911,0.8660254037844386,0.5000000000000001,2013-03-19
0.1428571428571388,0.6267411416025237,0.9749279121818236,-0.22252093395631434,-0.7907757369376986,-0.6121059825476627,0.8660254037844386,0.5000000000000001,2013-03-20
0.1428571428571388,0.6224752237031916,0.43388373911755823,-0.900968867902419,-0.8978045395707414,-0.440394151557635,0.8660254037844386,0.5000000000000001,2013-03-21
0.1428571428571388,0.612447753394175,-0.433883739117558,-0.9009688679024191,-0.9680771188662043,-0.2506525322587205,0.8660254037844386,0.5000000000000001,2013-03-22
0.1428571428571388,0.4317778638875862,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871266,0.8660254037844386,0.5000000000000001,2013-03-23
0.1428571428571388,0.3026836282648204,-0.7818314824680299,0.6234898018587334,-0.9884683243281114,0.15142777750457667,0.8660254037844386,0.5000000000000001,2013-03-24
0.1428571428571388,0.5662206958960263,0.0,1.0,-0.9377521321470808,0.34730525284481945,0.8660254037844386,0.5000000000000001,2013-03-25
0.1428571428571388,0.5689170663224175,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,0.8660254037844386,0.5000000000000001,2013-03-26
0.1428571428571388,0.5190648782814484,0.9749279121818236,-0.22252093395631434,-0.72479278722912,0.6889669190756865,0.8660254037844386,0.5000000000000001,2013-03-27
0.1428571428571388,0.3274198880264063,0.43388373911755823,-0.900968867902419,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,2013-03-28
0.1428571428571388,0.2249813642395493,-0.433883739117558,-0.9009688679024191,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,2013-03-29
0.1428571428571388,0.24708310299305514,-0.9749279121818236,-0.2225209339563146,-0.20129852008866028,0.9795299412524945,0.8660254037844386,0.5000000000000001,2013-03-30
0.1428571428571388,0.14535452187773568,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,2013-03-31
0.1428571428571388,0.3321993456709773,0.0,1.0,0.20791169081775931,0.9781476007338057,1.0,6.123233995736766e-17,2013-04-01
0.1428571428571388,0.5064911965043573,0.7818314824680298,0.6234898018587336,0.40673664307580015,0.9135454576426009,1.0,6.123233995736766e-17,2013-04-02
0.1428571428571388,0.5595929631489425,0.9749279121818236,-0.22252093395631434,0.5877852522924731,0.8090169943749475,1.0,6.123233995736766e-17,2013-04-03
0.1428571428571388,0.5738911570850262,0.43388373911755823,-0.900968867902419,0.7431448254773941,0.6691306063588582,1.0,6.123233995736766e-17,2013-04-04
0.1428571428571388,0.5970666611766742,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,2013-04-05
0.1428571428571388,0.4263400307014338,-0.9749279121818236,-0.2225209339563146,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17,2013-04-06
0.1428571428571388,0.311992460259642,-0.7818314824680299,0.6234898018587334,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17,2013-04-07
0.1428571428571388,0.5529557563183105,0.0,1.0,0.9945218953682734,-0.10452846326765333,1.0,6.123233995736766e-17,2013-04-08
0.1428571428571388,0.599052892031773,0.7818314824680298,0.6234898018587336,0.9510565162951536,-0.30901699437494734,1.0,6.123233995736766e-17,2013-04-09
0.1428571428571388,0.5812219776447436,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,2013-04-10
0.1428571428571388,0.5602632740210065,0.43388373911755823,-0.900968867902419,0.7431448254773945,-0.6691306063588579,1.0,6.123233995736766e-17,2013-04-11
0.1428571428571388,0.535547519308299,-0.433883739117558,-0.9009688679024191,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17,2013-04-12
0.1428571428571388,0.33371094050912475,-0.9749279121818236,-0.2225209339563146,0.40673664307580004,-0.913545457642601,1.0,6.123233995736766e-17,2013-04-13
0.1428571428571388,0.19668080909076457,-0.7818314824680299,0.6234898018587334,0.20791169081775931,-0.9781476007338057,1.0,6.123233995736766e-17,2013-04-14
0.1428571428571388,0.44535728671661734,0.0,1.0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,2013-04-15
0.1428571428571388,0.48402826575655156,0.7818314824680298,0.6234898018587336,-0.20791169081775907,-0.9781476007338057,1.0,6.123233995736766e-17,2013-04-16
0.1428571428571388,0.4782225482739699,0.9749279121818236,-0.22252093395631434,-0.4067366430757998,-0.9135454576426011,1.0,6.123233995736766e-17,2013-04-17
0.1428571428571388,0.4758063730671833,0.43388373911755823,-0.900968867902419,-0.587785252292473,-0.8090169943749476,1.0,6.123233995736766e-17,2013-04-18
0.1428571428571388,0.48047044058687516,-0.433883739117558,-0.9009688679024191,-0.743144825477394,-0.6691306063588585,1.0,6.123233995736766e-17,2013-04-19
0.1428571428571388,0.3043379800042254,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,2013-04-20
0.1428571428571388,0.18636885984771157,-0.7818314824680299,0.6234898018587334,-0.9510565162951535,-0.30901699437494756,1.0,6.123233995736766e-17,2013-04-21
0.1428571428571388,0.4338164632088526,0.0,1.0,-0.9945218953682733,-0.10452846326765423,1.0,6.123233995736766e-17,2013-04-22
0.1428571428571388,0.45205436252035347,0.7818314824680298,0.6234898018587336,-0.9945218953682733,0.10452846326765387,1.0,6.123233995736766e-17,2013-04-23
0.1428571428571388,0.46981002456855614,0.9749279121818236,-0.22252093395631434,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17,2013-04-24
0.1428571428571388,0.490217624095006,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,2013-04-25
0.1428571428571388,0.49005256944128917,-0.433883739117558,-0.9009688679024191,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17,2013-04-26
0.1428571428571388,0.32898282562037084,-0.9749279121818236,-0.2225209339563146,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17,2013-04-27
0.1428571428571388,0.25791745475984285,-0.7818314824680299,0.6234898018587334,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17,2013-04-28
0.1428571428571388,0.5399806050994131,0.0,1.0,-0.20791169081775987,0.9781476007338056,1.0,6.123233995736766e-17,2013-04-29
0.1428571428571388,0.536213100007185,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,2013-04-30
0.1428571428571388,0.22827940994675,0.9749279121818236,-0.22252093395631434,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,2013-05-01
0.1428571428571388,0.40669733406294917,0.43388373911755823,-0.900968867902419,0.39435585511331855,0.9189578116202306,0.8660254037844387,-0.4999999999999998,2013-05-02
0.1428571428571388,0.4439841925396797,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763,0.8660254037844387,-0.4999999999999998,2013-05-03
0.1428571428571388,0.2913790386721147,-0.9749279121818236,-0.2225209339563146,0.7247927872291199,0.6889669190756866,0.8660254037844387,-0.4999999999999998,2013-05-04
